No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,BRIZARD Antoine,1.0,3,15,19,0.33
 9,NGAPETH Earvin,1.0,2,11,14,0.33
 4,PATRY Jean,1.0,1,9,11,0.33
19,LOUATI Yacine,1.0,, 5,6,0.33
17,CLEVENOT Trevor,, 2,6,8,0.0
 1,CHINENYEZE Barthelemy,, 2,5,7,0.0
14,le GOFF Nicolas,,, 5,5,0.0
 7,TILLIE Kevin,,, 3,3,0.0
2,GREBENNIKOV Jenia,,,, ,
6,TONIUTTI Benjamin,,,, ,
12,BOYER Stephen,,,, ,
16,BULTOR Daryl,,,, ,
ls,,4.0,10,59,73,1.33
