No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,le GOFF Nicolas,5.0,9,2,16,1.0
 1,CHINENYEZE Barthelemy,3.0,14,11,28,0.6
 9,NGAPETH Earvin,2.0,7,1,10,0.4
17,CLEVENOT Trevor,1.0,6,3,10,0.2
 4,PATRY Jean,1.0,2,5,8,0.2
11,BRIZARD Antoine,1.0,,, 1,0.2
 6,TONIUTTI Benjamin,, 4,1,5,0.0
16,BULTOR Daryl,, 1,, 1,0.0
2,GREBENNIKOV Jenia,,,, ,
7,TILLIE Kevin,,,, ,
12,BOYER Stephen,,,, ,
19,LOUATI Yacine,,,, ,
ls,,13.0,43,23,79,2.6
