No.,Name,Points,Errors,In-Play,Total Attempts,by Set
17,MIKHAYLOV Maxim,3.0,, 14,17,0.75
 9,IAKOVLEV Ivan,2.0,2,6,10,0.5
18,KLIUKA Egor,,- 2,10,12,0.0
 4,VOLVICH Artem,,- 1,9,10,0.0
 7,VOLKOV Dmitry,,- 3,7,10,0.0
24,KOBZAR Igor,,- 2,6,8,0.0
10,BOGDAN Denis,,- 2,3,5,0.0
20,KURKAEV Ilyas,,-, 4,4,0.0
15,POLETAEV Victor,,-, 3,3,0.0
 1,PODLESNYKH Yaroslav,,- 2,1,3,0.0
11,PANKOV Pavel,,- 1,1,2,0.0
27,GOLUBEV Valentin,,-,, ,
ls,,5.0,15,64,84,1.25
