No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,NOWAKOWSKI Piotr,2.0,5,5,12,0.67
 9,LEON VENERO Wilfredo,1.0,1,2,4,0.33
20,BIENIEK Mateusz,, 5,5,10,0.0
 6,KUREK Bartosz,, 5,, 5,0.0
11,DRZYZGA Fabian,, 3,, 3,0.0
14,SLIWKA Aleksander,, 1,, 1,0.0
15,KOCHANOWSKI Jakub,, 1,, 1,0.0
5,KACZMAREK Lukasz,,,, ,
12,LOMACZ Grzegorz,,,, ,
13,KUBIAK Michal,,,, ,
16,SEMENIUK Kamil,,,, ,
17,ZATORSKI Pawel,,,, ,
ls,,3.0,21,12,36,1.0
