No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
20,YAMAMOTO Tomohiro,7,12.0,2,21,1.75
14,ISHIKAWA Yuki,6,3.0,3,12,1.5
11,NISHIDA Yuji,4,4.0,4,12,1.0
21,TAKAHASHI Ran,3,6.0,, 9,0.75
15,RI Haku,1,1.0,2,4,0.25
 2,ONODERA Taishi,1,3.0,, 4,0.25
12,SEKITA Masahiro,1,1.0,1,3,0.25
 3,FUJII Naonobu,,5.0,2,7,0.0
17,TAKANASHI Kenta,,2.0,2,4,0.0
19,OTSUKA Tatsunori,,1.0,, 1,0.0
1,SHIMIZU Kunihiro,,,, ,
6,YAMAUCHI Akihiro,,,, ,
ls,,23,38.0,16,77,5.75
