No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,SANDERS Tyler,25,, 21,46,6.25
 9,BLANKENAU Jay,18,1.0,19,38,4.5
19,BANN Blair Cameron,4,, 4,8,1.0
 2,PERRIN John Gordon,1,, 3,4,0.25
 7,MAAR Stephen Timothy,1,, 2,3,0.25
13,VERNONEVANS Sharone,1,, 1,2,0.25
20,SZWARC Arthur,1,, 1,2,0.25
 4,HOAG Nicholas,1,,, 1,0.25
17,VIGRASS Graham,1,,, 1,0.25
12,van BERKEL Lucas,,, 1,1,0.0
3,MARSHALL Steven,,,, ,
10,SCLATER Ryan Joseph,,,, ,
ls,,53,1.0,52,106,13.25
