No.,Name,Excellents,Errors,In-Play,Attempts,%
 9,DANANI Santiago,13,, 3,16,81.25
13,PALACIOS Ezequiel,9,, 11,20,45.0
7,CONTE Facundo,5,, 4,9,
12,LIMA Bruno,1,, 2,3,
11,SOLE Sebastian,1,, 1,2,
1,SANCHEZ Matias,,,, ,
2,PEREYRA Federico,,,, ,
6,POGLAJEN Cristian,,,, ,
8,LOSER Agustin,,,, ,
15,de CECCO Luciano,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,29,,21,50,58.0
