No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 7,CONTE Facundo,3.0,2,10,15,1.0
15,de CECCO Luciano,1.0,2,14,17,0.33
 8,LOSER Agustin,1.0,, 11,12,0.33
11,SOLE Sebastian,1.0,2,9,12,0.33
 6,POGLAJEN Cristian,1.0,, 1,2,0.33
12,LIMA Bruno,, 4,5,9,0.0
13,PALACIOS Ezequiel,, 1,4,5,0.0
 1,SANCHEZ Matias,,, 2,2,0.0
2,PEREYRA Federico,,,, ,
9,DANANI Santiago,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,7.0,11,56,74,2.33
