No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 5,JUANTORENA Osmany,8,6.0,4,18,1.6
 4,VETTORI Luca,6,1.0,2,9,1.2
18,MICHIELETTO Alessandro,4,2.0,2,8,0.8
 6,GIANNELLI Simone,2,8.0,3,13,0.4
13,COLACI Massimo,2,10.0,1,13,0.4
15,SBERTOLI Riccardo,2,,, 2,0.4
 9,ZAYTSEV Ivan,1,, 1,2,0.2
14,GALASSI Gianluca,1,1.0,, 2,0.2
 2,KOVAR Jiri,1,,, 1,0.2
17,ANZANI Simone,,3.0,1,4,0.0
11,PIANO Matteo,,,, ,
19,LAVIA Daniele,,,, ,
ls,,27,31.0,14,72,5.4
