No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
12,SEKITA Masahiro,6,5.0,1,12,2.0
14,ISHIKAWA Yuki,4,2.0,, 6,1.33
20,YAMAMOTO Tomohiro,3,6.0,3,12,1.0
 2,ONODERA Taishi,3,1.0,1,5,1.0
11,NISHIDA Yuji,3,1.0,1,5,1.0
 6,YAMAUCHI Akihiro,3,,, 3,1.0
21,TAKAHASHI Ran,1,4.0,2,7,0.33
 3,FUJII Naonobu,1,,, 1,0.33
1,SHIMIZU Kunihiro,,,, ,
15,RI Haku,,,, ,
17,TAKANASHI Kenta,,,, ,
19,OTSUKA Tatsunori,,,, ,
ls,,24,19.0,8,51,8.0
