No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
17,HOSS Thales,9,10.0,2,21,2.25
 1,REZENDE Bruno Mossa,5,10.0,3,18,1.25
 9,LEAL HIDALGO Yoandy,5,8.0,2,15,1.25
18,SOUZA Ricardo Lucarelli,5,5.0,3,13,1.25
13,De SOUZA Mauricio Luiz,2,1.0,2,5,0.5
 5,BORGES ALMEIDA SILVA Mauricio,2,1.0,, 3,0.5
21,SOUZA Alan,1,,, 1,0.25
 8,De SOUZA Wallace,,8.0,2,10,0.0
16,SAATKAMP Lucas,,3.0,1,4,0.0
6,GIL KRELING Fernando,,,, ,
12,SANTOS Isac,,,, ,
14,CORREIA De SOUZA Douglas,,,, ,
ls,,29,46.0,15,90,7.25
