,Avg.Rk No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
0,18,MICHIELETTO Alessandro,7,4.0,1,12,2.33
1,13,COLACI Massimo,4,7.0,1,12,1.33
2,15,SBERTOLI Riccardo,2,4.0,, 6,0.67
3, 5,JUANTORENA Osmany,1,2.0,1,4,0.33
4, 9,ZAYTSEV Ivan,1,3.0,, 4,0.33
5,17,ANZANI Simone,1,1.0,1,3,0.33
6,11,PIANO Matteo,1,1.0,, 2,0.33
7, 2,KOVAR Jiri,1,,, 1,0.33
8,19,LAVIA Daniele,1,,, 1,0.33
9, 4,VETTORI Luca,,1.0,, 1,0.0
10,6,GIANNELLI Simone,,,, ,
11,14,GALASSI Gianluca,,,, ,
12,ls,,19,23.0,4,46,6.33
