No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,PODLESNYKH Yaroslav,1.0,3,7,11,0.2
17,MIKHAYLOV Maxim,, 2,16,18,0.0
18,KLIUKA Egor,, 4,14,18,0.0
11,PANKOV Pavel,, 1,13,14,0.0
 9,IAKOVLEV Ivan,, 4,9,13,0.0
20,KURKAEV Ilyas,, 3,8,11,0.0
15,POLETAEV Victor,, 1,8,9,0.0
 7,VOLKOV Dmitry,, 2,3,5,0.0
24,KOBZAR Igor,, 3,1,4,0.0
4,VOLVICH Artem,,,, ,
10,BOGDAN Denis,,,, ,
27,GOLUBEV Valentin,,,, ,
ls,,1.0,23,79,103,0.2
