No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 3,BEN SLIMENE Khaled,47,, 44,91,9.4
20,HMISSI Saddem,4,, 5,9,0.8
12,BEN CHEIKH Mehdi,3,, 3,6,0.6
 6,BEN OTHMEN MILADI Mohamed Ali,1,1.0,, 2,0.2
 2,KADHI Ahmed,1,,, 1,0.2
11,MOALLA Ismail,1,,, 1,0.2
13,MBAREKI Selim,,, 1,1,0.0
15,BEN TARA Wassim,,, 1,1,0.0
7,KARAMOSLI Elyes,,,, ,
9,AGREBI Omar,,,, ,
10,NAGGA Hamza,,,, ,
19,BOUGUERRA Aymen,,,, ,
ls,,57,1.0,54,112,11.4
