No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
14,SLIWKA Aleksander,7,8.0,1,16,1.4
17,ZATORSKI Pawel,6,8.0,3,17,1.2
 6,KUREK Bartosz,5,4.0,2,11,1.0
 9,LEON VENERO Wilfredo,5,1.0,2,8,1.0
20,BIENIEK Mateusz,3,1.0,, 4,0.6
11,DRZYZGA Fabian,2,2.0,1,5,0.4
15,KOCHANOWSKI Jakub,1,1.0,1,3,0.2
 1,NOWAKOWSKI Piotr,1,, 1,2,0.2
5,KACZMAREK Lukasz,,,, ,
12,LOMACZ Grzegorz,,,, ,
13,KUBIAK Michal,,,, ,
16,SEMENIUK Kamil,,,, ,
ls,,30,25.0,11,66,6.0
