No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,COLACI Massimo,7,3.0,, 10,2.33
15,SBERTOLI Riccardo,5,1.0,2,8,1.67
 4,VETTORI Luca,4,2.0,2,8,1.33
18,MICHIELETTO Alessandro,4,3.0,, 7,1.33
 5,JUANTORENA Osmany,3,4.0,1,8,1.0
11,PIANO Matteo,1,1.0,1,3,0.33
19,LAVIA Daniele,1,,- 1,2,0.33
 2,KOVAR Jiri,1,,-, 1,0.33
14,GALASSI Gianluca,1,,-, 1,0.33
6,GIANNELLI Simone,,,-, ,
9,ZAYTSEV Ivan,,,-, ,
17,ANZANI Simone,,,-, ,
ls,,27,14.0,7,48,9.0
