No.,Name,Points,Errors,In-Play,Total Attempts,by Set
16,SAATKAMP Lucas,1.0,1,10,12,0.33
 9,LEAL HIDALGO Yoandy,1.0,, 10,11,0.33
13,De SOUZA Mauricio Luiz,1.0,1,7,9,0.33
 8,De SOUZA Wallace,, 2,9,11,0.0
 1,REZENDE Bruno Mossa,, 1,7,8,0.0
14,CORREIA De SOUZA Douglas,,, 5,5,0.0
18,SOUZA Ricardo Lucarelli,, 2,2,4,0.0
 6,GIL KRELING Fernando,,, 1,1,0.0
12,SANTOS Isac,,, 1,1,0.0
21,SOUZA Alan,,, 1,1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
17,HOSS Thales,,,, ,
ls,,3.0,7,53,63,1.0
