No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
12,SEKITA Masahiro,29,, 43,72,9.67
14,ISHIKAWA Yuki,2,, 2,4,0.67
20,YAMAMOTO Tomohiro,1,, 2,3,0.33
17,TAKANASHI Kenta,1,,, 1,0.33
 3,FUJII Naonobu,,, 1,1,0.0
11,NISHIDA Yuji,,, 1,1,0.0
21,TAKAHASHI Ran,,, 1,1,0.0
1,SHIMIZU Kunihiro,,,, ,
2,ONODERA Taishi,,,, ,
6,YAMAUCHI Akihiro,,,, ,
15,RI Haku,,,, ,
19,OTSUKA Tatsunori,,,, ,
ls,,33,,50,83,11.0
