No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,DRZYZGA Fabian,33,, 20,53,11.0
12,LOMACZ Grzegorz,2,, 1,3,0.67
17,ZATORSKI Pawel,2,,, 2,0.67
 5,KACZMAREK Lukasz,1,, 1,2,0.33
13,KUBIAK Michal,1,,, 1,0.33
1,NOWAKOWSKI Piotr,,,, ,
6,KUREK Bartosz,,,, ,
9,LEON VENERO Wilfredo,,,, ,
14,SLIWKA Aleksander,,,, ,
15,KOCHANOWSKI Jakub,,,, ,
16,SEMENIUK Kamil,,,, ,
20,BIENIEK Mateusz,,,, ,
ls,,39,,22,61,13.0
