No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,REZENDE Bruno Mossa,42,1.0,48,91,8.4
 6,GIL KRELING Fernando,9,, 7,16,1.8
17,HOSS Thales,4,, 8,12,0.8
 9,LEAL HIDALGO Yoandy,,, 1,1,0.0
13,De SOUZA Mauricio Luiz,,, 1,1,0.0
18,SOUZA Ricardo Lucarelli,,, 1,1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
8,De SOUZA Wallace,,,, ,
12,SANTOS Isac,,,, ,
14,CORREIA De SOUZA Douglas,,,, ,
16,SAATKAMP Lucas,,,, ,
21,SOUZA Alan,,,, ,
ls,,55,1.0,66,122,11.0
