No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,DANANI Santiago,5,2.0,1,8,1.67
 7,CONTE Facundo,3,6.0,6,15,1.0
 6,POGLAJEN Cristian,3,2.0,1,6,1.0
 8,LOSER Agustin,2,,, 2,0.67
13,PALACIOS Ezequiel,1,2.0,1,4,0.33
11,SOLE Sebastian,1,,, 1,0.33
15,de CECCO Luciano,,2.0,2,4,0.0
12,LIMA Bruno,,3.0,, 3,0.0
 2,PEREYRA Federico,,1.0,, 1,0.0
1,SANCHEZ Matias,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,15,18.0,11,44,5.0
