No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 6,TONIUTTI Benjamin,44,, 28,72,11.0
 9,NGAPETH Earvin,5,, 4,9,1.25
17,CLEVENOT Trevor,3,, 3,6,0.75
11,BRIZARD Antoine,2,, 1,3,0.5
 2,GREBENNIKOV Jenia,,, 2,2,0.0
 4,PATRY Jean,,, 1,1,0.0
12,BOYER Stephen,,, 1,1,0.0
1,CHINENYEZE Barthelemy,,,, ,
7,TILLIE Kevin,,,, ,
14,le GOFF Nicolas,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,54,,40,94,13.5
