No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,SOLE Sebastian,1.0,1,15,17,0.25
 7,CONTE Facundo,1.0,4,9,14,0.25
13,PALACIOS Ezequiel,1.0,4,8,13,0.25
12,LIMA Bruno,1.0,4,7,12,0.25
 8,LOSER Agustin,, 2,12,14,0.0
15,de CECCO Luciano,, 4,7,11,0.0
 2,PEREYRA Federico,, 1,3,4,0.0
 6,POGLAJEN Cristian,,, 1,1,0.0
 1,SANCHEZ Matias,, 1,, 1,0.0
9,DANANI Santiago,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,4.0,21,62,87,1.0
