No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,CHRISTENSON Micah,59,1.0,43,103,14.75
 8,DEFALCO Torey,3,, 5,8,0.75
22,SHOJI Erik,2,, 4,6,0.5
12,HOLT Maxwell,2,,, 2,0.5
 3,SANDER Taylor,1,, 3,4,0.25
1,ANDERSON Matthew,,,, ,
5,ENSING Kyle,,,, ,
6,STAHL Mitchell,,,, ,
7,SHOJI Kawika,,,, ,
17,JAESCHKE Thomas,,,, ,
18,MUAGUTUTIA Garrett,,,, ,
20,SMITH David,,,, ,
ls,,67,1.0,55,123,16.75
