No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 2,PERRIN John Gordon,8,4.0,2,14,2.67
10,SCLATER Ryan Joseph,7,5.0,, 12,2.33
19,BANN Blair Cameron,5,8.0,3,16,1.67
 1,SANDERS Tyler,5,7.0,1,13,1.67
 4,HOAG Nicholas,4,3.0,2,9,1.33
 9,BLANKENAU Jay,2,,, 2,0.67
17,VIGRASS Graham,,2.0,1,3,0.0
 3,MARSHALL Steven,,1.0,, 1,0.0
12,van BERKEL Lucas,,1.0,, 1,0.0
7,MAAR Stephen Timothy,,,, ,
13,VERNONEVANS Sharone,,,, ,
20,SZWARC Arthur,,,, ,
ls,,31,31.0,9,71,10.33
