No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,BRIZARD Antoine,1.0,1,9,11,0.33
 9,NGAPETH Earvin,1.0,4,6,11,0.33
 4,PATRY Jean,1.0,, 4,5,0.33
14,le GOFF Nicolas,,, 9,9,0.0
 7,TILLIE Kevin,,, 8,8,0.0
 1,CHINENYEZE Barthelemy,,, 6,6,0.0
12,BOYER Stephen,, 2,2,4,0.0
17,CLEVENOT Trevor,, 1,2,3,0.0
19,LOUATI Yacine,, 1,1,2,0.0
 6,TONIUTTI Benjamin,,, 1,1,0.0
2,GREBENNIKOV Jenia,,,, ,
16,BULTOR Daryl,,,, ,
ls,,3.0,9,48,60,1.0
