No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,DANANI Santiago,4,5.0,4,13,0.8
13,PALACIOS Ezequiel,3,4.0,5,12,0.6
12,LIMA Bruno,3,4.0,2,9,0.6
 7,CONTE Facundo,2,3.0,6,11,0.4
15,de CECCO Luciano,2,2.0,1,5,0.4
 8,LOSER Agustin,1,, 3,4,0.2
18,RAMOS Martin,1,2.0,1,4,0.2
 2,PEREYRA Federico,1,, 1,2,0.2
11,SOLE Sebastian,,, 2,2,0.0
 6,POGLAJEN Cristian,,1.0,, 1,0.0
1,SANCHEZ Matias,,,, ,
17,MENDEZ Nicolas,,,, ,
ls,,17,21.0,25,63,3.4
