No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,SANDERS Tyler,33,, 28,61,11.0
 9,BLANKENAU Jay,4,1.0,4,9,1.33
19,BANN Blair Cameron,3,, 3,6,1.0
 4,HOAG Nicholas,2,, 5,7,0.67
10,SCLATER Ryan Joseph,2,, 1,3,0.67
12,van BERKEL Lucas,1,,, 1,0.33
 2,PERRIN John Gordon,,1.0,2,3,0.0
17,VIGRASS Graham,,1.0,1,2,0.0
 3,MARSHALL Steven,,, 1,1,0.0
7,MAAR Stephen Timothy,,,, ,
13,VERNONEVANS Sharone,,,, ,
20,SZWARC Arthur,,,, ,
ls,,45,3.0,45,93,15.0
