No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
20,YAMAMOTO Tomohiro,6,3.0,, 9,2.0
14,ISHIKAWA Yuki,4,1.0,1,6,1.33
21,TAKAHASHI Ran,4,1.0,, 5,1.33
12,SEKITA Masahiro,3,,- 3,6,1.0
 2,ONODERA Taishi,3,1.0,, 4,1.0
11,NISHIDA Yuji,2,3.0,, 5,0.67
 6,YAMAUCHI Akihiro,,3.0,1,4,0.0
1,SHIMIZU Kunihiro,,,-, ,
3,FUJII Naonobu,,,-, ,
15,RI Haku,,,-, ,
17,TAKANASHI Kenta,,,-, ,
19,OTSUKA Tatsunori,,,-, ,
ls,,22,12.0,5,39,7.33
