No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 7,VOLKOV Dmitry,2.0,3,5,10,0.67
17,MIKHAYLOV Maxim,1.0,2,9,12,0.33
11,PANKOV Pavel,1.0,, 1,2,0.33
18,KLIUKA Egor,, 3,10,13,0.0
 4,VOLVICH Artem,, 1,11,12,0.0
 9,IAKOVLEV Ivan,, 1,8,9,0.0
24,KOBZAR Igor,, 1,5,6,0.0
15,POLETAEV Victor,, 1,3,4,0.0
20,KURKAEV Ilyas,,, 3,3,0.0
 1,PODLESNYKH Yaroslav,, 1,1,2,0.0
10,BOGDAN Denis,,,, ,
27,GOLUBEV Valentin,,,, ,
ls,,4.0,13,56,73,1.33
