No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,DANANI Santiago,11,6.0,3,20,2.2
13,PALACIOS Ezequiel,8,7.0,3,18,1.6
15,de CECCO Luciano,5,1.0,1,7,1.0
12,LIMA Bruno,2,3.0,1,6,0.4
 7,CONTE Facundo,1,4.0,5,10,0.2
 8,LOSER Agustin,1,2.0,2,5,0.2
11,SOLE Sebastian,1,4.0,, 5,0.2
 1,SANCHEZ Matias,,, 1,1,0.0
 6,POGLAJEN Cristian,,1.0,, 1,0.0
2,PEREYRA Federico,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,29,28.0,16,73,5.8
