No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,ISHIKAWA Yuki,4.0,3,18,25,0.8
11,NISHIDA Yuji,2.0,7,9,18,0.4
 6,YAMAUCHI Akihiro,1.0,1,15,17,0.2
 2,ONODERA Taishi,, 3,15,18,0.0
21,TAKAHASHI Ran,, 3,14,17,0.0
12,SEKITA Masahiro,, 2,13,15,0.0
17,TAKANASHI Kenta,,, 4,4,0.0
 3,FUJII Naonobu,,, 1,1,0.0
1,SHIMIZU Kunihiro,,,, ,
15,RI Haku,,,, ,
19,OTSUKA Tatsunori,,,, ,
20,YAMAMOTO Tomohiro,,,, ,
ls,,7.0,19,89,115,1.4
