No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,CHINENYEZE Barthelemy,4.0,6,8,18,1.33
14,le GOFF Nicolas,2.0,9,3,14,0.67
 4,PATRY Jean,2.0,2,2,6,0.67
11,BRIZARD Antoine,2.0,2,, 4,0.67
 9,NGAPETH Earvin,, 1,1,2,0.0
12,BOYER Stephen,,, 1,1,0.0
17,CLEVENOT Trevor,, 1,, 1,0.0
2,GREBENNIKOV Jenia,,,, ,
6,TONIUTTI Benjamin,,,, ,
7,TILLIE Kevin,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,10.0,21,15,46,3.33
