No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,REZENDE Bruno Mossa,75,, 56,131,15.0
17,HOSS Thales,3,, 1,4,0.6
 6,GIL KRELING Fernando,1,, 1,2,0.2
18,SOUZA Ricardo Lucarelli,,, 4,4,0.0
 8,De SOUZA Wallace,,, 1,1,0.0
 9,LEAL HIDALGO Yoandy,,, 1,1,0.0
13,De SOUZA Mauricio Luiz,,, 1,1,0.0
14,CORREIA De SOUZA Douglas,,, 1,1,0.0
16,SAATKAMP Lucas,,, 1,1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
12,SANTOS Isac,,,, ,
21,SOUZA Alan,,,, ,
ls,,79,,67,146,15.8
