No.,Name,Points,Errors,In-Play,Total Attempts,by Set
18,SOUZA Ricardo Lucarelli,4.0,1,17,22,1.0
 8,De SOUZA Wallace,2.0,4,13,19,0.5
 9,LEAL HIDALGO Yoandy,1.0,1,16,18,0.25
 1,REZENDE Bruno Mossa,,, 16,16,0.0
16,SAATKAMP Lucas,,, 15,15,0.0
13,De SOUZA Mauricio Luiz,, 2,11,13,0.0
12,SANTOS Isac,,, 1,1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
6,GIL KRELING Fernando,,,, ,
14,CORREIA De SOUZA Douglas,,,, ,
17,HOSS Thales,,,, ,
21,SOUZA Alan,,,, ,
ls,,7.0,8,89,104,1.75
