No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,BRIZARD Antoine,51,, 34,85,10.2
 6,TONIUTTI Benjamin,6,, 10,16,1.2
 2,GREBENNIKOV Jenia,2,, 3,5,0.4
17,CLEVENOT Trevor,1,, 3,4,0.2
 9,NGAPETH Earvin,1,, 1,2,0.2
 1,CHINENYEZE Barthelemy,1,,, 1,0.2
4,PATRY Jean,,,, ,
7,TILLIE Kevin,,,, ,
12,BOYER Stephen,,,, ,
14,le GOFF Nicolas,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,62,,51,113,12.4
