No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
15,de CECCO Luciano,36,1.0,32,69,12.0
 7,CONTE Facundo,2,, 6,8,0.67
 9,DANANI Santiago,,, 3,3,0.0
11,SOLE Sebastian,,, 1,1,0.0
12,LIMA Bruno,,, 1,1,0.0
1,SANCHEZ Matias,,,, ,
2,PEREYRA Federico,,,, ,
6,POGLAJEN Cristian,,,, ,
8,LOSER Agustin,,,, ,
13,PALACIOS Ezequiel,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,38,1.0,43,82,12.67
