No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
20,HMISSI Saddem,11,11.0,4,26,2.2
 6,BEN OTHMEN MILADI Mohamed Ali,4,3.0,1,8,0.8
11,MOALLA Ismail,3,5.0,2,10,0.6
15,BEN TARA Wassim,2,5.0,1,8,0.4
 3,BEN SLIMENE Khaled,2,1.0,1,4,0.4
 7,KARAMOSLI Elyes,1,,, 1,0.2
 9,AGREBI Omar,,1.0,, 1,0.0
12,BEN CHEIKH Mehdi,,1.0,, 1,0.0
13,MBAREKI Selim,,1.0,, 1,0.0
2,KADHI Ahmed,,,, ,
10,NAGGA Hamza,,,, ,
19,BOUGUERRA Aymen,,,, ,
ls,,23,28.0,9,60,4.6
