No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,DANANI Santiago,6,4.0,7,17,1.2
 7,CONTE Facundo,5,7.0,2,14,1.0
12,LIMA Bruno,4,3.0,2,9,0.8
 6,POGLAJEN Cristian,4,5.0,, 9,0.8
11,SOLE Sebastian,4,1.0,1,6,0.8
15,de CECCO Luciano,2,6.0,3,11,0.4
 8,LOSER Agustin,2,2.0,, 4,0.4
13,PALACIOS Ezequiel,2,1.0,, 3,0.4
 2,PEREYRA Federico,1,,, 1,0.2
1,SANCHEZ Matias,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,30,29.0,15,74,6.0
