No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
24,KOBZAR Igor,47,, 41,88,11.75
18,KLIUKA Egor,3,, 3,6,0.75
27,GOLUBEV Valentin,2,, 4,6,0.5
17,MIKHAYLOV Maxim,2,,, 2,0.5
 1,PODLESNYKH Yaroslav,1,,, 1,0.25
 7,VOLKOV Dmitry,,, 4,4,0.0
 9,IAKOVLEV Ivan,,1.0,1,2,0.0
4,VOLVICH Artem,,,, ,
10,BOGDAN Denis,,,, ,
11,PANKOV Pavel,,,, ,
15,POLETAEV Victor,,,, ,
20,KURKAEV Ilyas,,,, ,
ls,,55,1.0,53,109,13.75
