No.,Name,Points,Errors,In-Play,Total Attempts,by Set
16,SAATKAMP Lucas,4.0,8,1,13,1.0
 1,REZENDE Bruno Mossa,2.0,4,6,12,0.5
 9,LEAL HIDALGO Yoandy,2.0,2,1,5,0.5
13,De SOUZA Mauricio Luiz,1.0,2,2,5,0.25
18,SOUZA Ricardo Lucarelli,, 2,4,6,0.0
 8,De SOUZA Wallace,, 2,2,4,0.0
21,SOUZA Alan,, 1,, 1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
6,GIL KRELING Fernando,,,, ,
12,SANTOS Isac,,,, ,
14,CORREIA De SOUZA Douglas,,,, ,
17,HOSS Thales,,,, ,
ls,,9.0,21,16,46,2.25
