No.,Name,Points,Errors,In-Play,Total Attempts,by Set
18,MICHIELETTO Alessandro,3.0,4,15,22,0.6
 6,GIANNELLI Simone,2.0,4,11,17,0.4
17,ANZANI Simone,1.0,1,9,11,0.2
 9,ZAYTSEV Ivan,1.0,2,4,7,0.2
 5,JUANTORENA Osmany,, 2,14,16,0.0
14,GALASSI Gianluca,, 7,7,14,0.0
 4,VETTORI Luca,, 2,10,12,0.0
15,SBERTOLI Riccardo,, 1,6,7,0.0
11,PIANO Matteo,,, 2,2,0.0
19,LAVIA Daniele,,, 1,1,0.0
2,KOVAR Jiri,,,, ,
13,COLACI Massimo,,,, ,
ls,,7.0,23,79,109,1.4
