No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,NISHIDA Yuji,2.0,5,4,11,0.67
14,ISHIKAWA Yuki,2.0,2,6,10,0.67
12,SEKITA Masahiro,, 1,10,11,0.0
 6,YAMAUCHI Akihiro,,, 10,10,0.0
 2,ONODERA Taishi,, 1,9,10,0.0
21,TAKAHASHI Ran,, 1,6,7,0.0
17,TAKANASHI Kenta,,, 2,2,0.0
15,RI Haku,,, 1,1,0.0
 1,SHIMIZU Kunihiro,, 1,, 1,0.0
3,FUJII Naonobu,,,, ,
19,OTSUKA Tatsunori,,,, ,
20,YAMAMOTO Tomohiro,,,, ,
ls,,4.0,11,48,63,1.33
