No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
27,GOLUBEV Valentin,5,10.0,, 15,1.25
17,MIKHAYLOV Maxim,4,7.0,2,13,1.0
18,KLIUKA Egor,4,2.0,1,7,1.0
24,KOBZAR Igor,1,5.0,3,9,0.25
 1,PODLESNYKH Yaroslav,1,3.0,, 4,0.25
10,BOGDAN Denis,1,1.0,1,3,0.25
20,KURKAEV Ilyas,1,,- 1,2,0.25
 7,VOLKOV Dmitry,,4.0,, 4,0.0
15,POLETAEV Victor,,2.0,, 2,0.0
 4,VOLVICH Artem,,1.0,, 1,0.0
 9,IAKOVLEV Ivan,,1.0,, 1,0.0
11,PANKOV Pavel,,1.0,, 1,0.0
ls,,17,37.0,8,62,4.25
