No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 9,IAKOVLEV Ivan,4.0,9,6,19,1.0
 4,VOLVICH Artem,3.0,2,5,10,0.75
17,MIKHAYLOV Maxim,3.0,4,3,10,0.75
 7,VOLKOV Dmitry,3.0,2,2,7,0.75
18,KLIUKA Egor,, 4,2,6,0.0
24,KOBZAR Igor,, 2,2,4,0.0
11,PANKOV Pavel,,, 1,1,0.0
1,PODLESNYKH Yaroslav,,,, ,
10,BOGDAN Denis,,,, ,
15,POLETAEV Victor,,,, ,
20,KURKAEV Ilyas,,,, ,
27,GOLUBEV Valentin,,,, ,
ls,,13.0,23,21,57,3.25
