No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 3,SANDER Taylor,1.0,3,7,11,0.33
 8,DEFALCO Torey,, 3,14,17,0.0
 1,ANDERSON Matthew,, 5,9,14,0.0
12,HOLT Maxwell,, 1,12,13,0.0
20,SMITH David,, 2,7,9,0.0
11,CHRISTENSON Micah,, 3,6,9,0.0
5,ENSING Kyle,,,, ,
6,STAHL Mitchell,,,, ,
7,SHOJI Kawika,,,, ,
17,JAESCHKE Thomas,,,, ,
18,MUAGUTUTIA Garrett,,,, ,
22,SHOJI Erik,,,, ,
ls,,1.0,17,55,73,0.33
