No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
10,GHAFOUR Amir,7,3.0,, 10,2.33
19,MARANDI Mahdi,4,5.0,3,12,1.33
 2,EBADIPOUR GHARA H. Milad,3,6.0,, 9,1.0
 9,GHOLAMI Masoud,2,1.0,, 3,0.67
15,MOJARAD Aliasghar,1,1.0,1,3,0.33
 4,MAROUFLAKRANI Mir Saeid,1,2.0,, 3,0.33
17,SALEHI Meisam,1,2.0,, 3,0.33
11,KAZEMI Saber,,1.0,, 1,0.0
6,MOUSAVI ERAGHI Seyed Mohammad,,,-, ,
12,SHARIFI Morteza,,,-, ,
21,SALEHI Arman,,,-, ,
24,KARIMISOUCHELMAEI Javad,,,-, ,
ls,,19,21.0,4,44,6.33
