No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
15,de CECCO Luciano,26,, 33,59,8.67
 9,DANANI Santiago,2,, 3,5,0.67
 1,SANCHEZ Matias,2,, 2,4,0.67
 2,PEREYRA Federico,1,,, 1,0.33
13,PALACIOS Ezequiel,1,,, 1,0.33
 6,POGLAJEN Cristian,,, 1,1,0.0
 7,CONTE Facundo,,, 1,1,0.0
 8,LOSER Agustin,,, 1,1,0.0
12,LIMA Bruno,,, 1,1,0.0
11,SOLE Sebastian,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,32,,42,74,10.67
