No.,Name,Points,Errors,In-Play,Total Attempts,by Set
12,van BERKEL Lucas,4.0,4,3,11,1.33
17,VIGRASS Graham,2.0,3,4,9,0.67
 2,PERRIN John Gordon,2.0,2,3,7,0.67
 4,HOAG Nicholas,2.0,2,1,5,0.67
10,SCLATER Ryan Joseph,, 2,2,4,0.0
 1,SANDERS Tyler,, 2,1,3,0.0
3,MARSHALL Steven,,,, ,
7,MAAR Stephen Timothy,,,, ,
9,BLANKENAU Jay,,,, ,
13,VERNONEVANS Sharone,,,, ,
19,BANN Blair Cameron,,,, ,
20,SZWARC Arthur,,,, ,
ls,,10.0,15,14,39,3.33
