No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,DANANI Santiago,11,6.0,1,18,2.2
15,de CECCO Luciano,8,2.0,, 10,1.6
 7,CONTE Facundo,5,4.0,, 9,1.0
13,PALACIOS Ezequiel,4,6.0,, 10,0.8
12,LIMA Bruno,3,6.0,4,13,0.6
 6,POGLAJEN Cristian,2,1.0,1,4,0.4
 8,LOSER Agustin,2,1.0,, 3,0.4
11,SOLE Sebastian,1,1.0,1,3,0.2
1,SANCHEZ Matias,,,, ,
2,PEREYRA Federico,,,, ,
17,MENDEZ Nicolas,,,, ,
18,RAMOS Martin,,,, ,
ls,,36,27.0,7,70,7.2
