No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
17,HOSS Thales,16,5.0,, 21,3.2
18,SOUZA Ricardo Lucarelli,10,4.0,, 14,2.0
 1,REZENDE Bruno Mossa,8,4.0,1,13,1.6
 8,De SOUZA Wallace,6,2.0,1,9,1.2
13,De SOUZA Mauricio Luiz,3,,- 2,5,0.6
16,SAATKAMP Lucas,2,1.0,, 3,0.4
 9,LEAL HIDALGO Yoandy,1,4.0,2,7,0.2
14,CORREIA De SOUZA Douglas,1,1.0,, 2,0.2
 5,BORGES ALMEIDA SILVA Mauricio,,1.0,, 1,0.0
21,SOUZA Alan,,1.0,, 1,0.0
6,GIL KRELING Fernando,,,-, ,
12,SANTOS Isac,,,-, ,
ls,,47,23.0,6,76,9.4
