No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 3,FUJII Naonobu,35,, 29,64,8.75
12,SEKITA Masahiro,14,, 24,38,3.5
11,NISHIDA Yuji,2,, 1,3,0.5
20,YAMAMOTO Tomohiro,1,, 2,3,0.25
17,TAKANASHI Kenta,1,,, 1,0.25
19,OTSUKA Tatsunori,1,,, 1,0.25
 2,ONODERA Taishi,,, 2,2,0.0
14,ISHIKAWA Yuki,,, 1,1,0.0
15,RI Haku,,, 1,1,0.0
21,TAKAHASHI Ran,,, 1,1,0.0
1,SHIMIZU Kunihiro,,,, ,
6,YAMAUCHI Akihiro,,,, ,
ls,,54,,62,116,13.5
