No.,Name,Points,Errors,In-Play,Total Attempts,by Set
18,MICHIELETTO Alessandro,2.0,8,3,13,0.5
 9,ZAYTSEV Ivan,2.0,, 2,4,0.5
11,PIANO Matteo,2.0,, 1,3,0.5
17,ANZANI Simone,1.0,5,11,17,0.25
14,GALASSI Gianluca,1.0,6,5,12,0.25
 5,JUANTORENA Osmany,1.0,3,2,6,0.25
 6,GIANNELLI Simone,1.0,2,2,5,0.25
 4,VETTORI Luca,, 1,3,4,0.0
 2,KOVAR Jiri,,, 1,1,0.0
19,LAVIA Daniele,, 1,, 1,0.0
13,COLACI Massimo,,,, ,
15,SBERTOLI Riccardo,,,, ,
ls,,10.0,26,30,66,2.5
