No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,BRIZARD Antoine,46,, 49,95,9.2
 2,GREBENNIKOV Jenia,5,, 1,6,1.0
17,CLEVENOT Trevor,1,, 4,5,0.2
 9,NGAPETH Earvin,1,, 3,4,0.2
 1,CHINENYEZE Barthelemy,1,, 1,2,0.2
 4,PATRY Jean,,, 3,3,0.0
12,BOYER Stephen,,, 1,1,0.0
14,le GOFF Nicolas,,, 1,1,0.0
6,TONIUTTI Benjamin,,,, ,
7,TILLIE Kevin,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,54,,63,117,10.8
