,Avg.Rk No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
0,15,SBERTOLI Riccardo,37,, 29,66,12.33
1,13,COLACI Massimo,3,, 1,4,1.0
2,17,ANZANI Simone,1,,, 1,0.33
3, 5,JUANTORENA Osmany,,, 4,4,0.0
4,2,KOVAR Jiri,,,, ,
5,4,VETTORI Luca,,,, ,
6,6,GIANNELLI Simone,,,, ,
7,9,ZAYTSEV Ivan,,,, ,
8,11,PIANO Matteo,,,, ,
9,14,GALASSI Gianluca,,,, ,
10,18,MICHIELETTO Alessandro,,,, ,
11,19,LAVIA Daniele,,,, ,
12,ls,,41,,34,75,13.67
