No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,DRZYZGA Fabian,58,, 49,107,11.6
13,KUBIAK Michal,5,, 3,8,1.0
17,ZATORSKI Pawel,3,, 2,5,0.6
 9,LEON VENERO Wilfredo,1,, 4,5,0.2
 6,KUREK Bartosz,1,, 1,2,0.2
 5,KACZMAREK Lukasz,1,,, 1,0.2
20,BIENIEK Mateusz,,, 1,1,0.0
1,NOWAKOWSKI Piotr,,,, ,
12,LOMACZ Grzegorz,,,, ,
14,SLIWKA Aleksander,,,, ,
15,KOCHANOWSKI Jakub,,,, ,
16,SEMENIUK Kamil,,,, ,
ls,,69,,60,129,13.8
