No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,le GOFF Nicolas,5.0,12,11,28,1.0
11,BRIZARD Antoine,4.0,4,5,13,0.8
 1,CHINENYEZE Barthelemy,2.0,9,4,15,0.4
 4,PATRY Jean,2.0,8,1,11,0.4
17,CLEVENOT Trevor,2.0,3,2,7,0.4
 9,NGAPETH Earvin,1.0,6,2,9,0.2
12,BOYER Stephen,, 3,, 3,0.0
2,GREBENNIKOV Jenia,,,, ,
6,TONIUTTI Benjamin,,,, ,
7,TILLIE Kevin,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,16.0,45,25,86,3.2
