No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 2,EBADIPOUR GHARA H. Milad,2.0,3,15,20,0.5
11,KAZEMI Saber,2.0,3,7,12,0.5
10,GHAFOUR Amir,1.0,2,8,11,0.25
 6,MOUSAVI ERAGHI Seyed Mohammad,, 4,11,15,0.0
17,SALEHI Meisam,, 5,7,12,0.0
15,MOJARAD Aliasghar,, 1,10,11,0.0
 4,MAROUFLAKRANI Mir Saeid,, 1,8,9,0.0
24,KARIMISOUCHELMAEI Javad,, 2,3,5,0.0
12,SHARIFI Morteza,, 1,, 1,0.0
9,GHOLAMI Masoud,,,, ,
19,MARANDI Mahdi,,,, ,
21,SALEHI Arman,,,, ,
ls,,5.0,22,69,96,1.25
