No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
24,KOBZAR Igor,24,, 27,51,6.0
11,PANKOV Pavel,14,1.0,21,36,3.5
 7,VOLKOV Dmitry,1,, 3,4,0.25
18,KLIUKA Egor,1,, 2,3,0.25
27,GOLUBEV Valentin,1,,, 1,0.25
 4,VOLVICH Artem,,, 1,1,0.0
 9,IAKOVLEV Ivan,,, 1,1,0.0
1,PODLESNYKH Yaroslav,,,, ,
10,BOGDAN Denis,,,, ,
15,POLETAEV Victor,,,, ,
17,MIKHAYLOV Maxim,,,, ,
20,KURKAEV Ilyas,,,, ,
ls,,41,1.0,55,97,10.25
