No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
17,HOSS Thales,8,4.0,1,13,2.67
14,CORREIA De SOUZA Douglas,6,1.0,, 7,2.0
 8,De SOUZA Wallace,5,2.0,, 7,1.67
 1,REZENDE Bruno Mossa,4,3.0,1,8,1.33
12,SANTOS Isac,4,,, 4,1.33
18,SOUZA Ricardo Lucarelli,3,, 1,4,1.0
 9,LEAL HIDALGO Yoandy,1,1.0,, 2,0.33
21,SOUZA Alan,1,,, 1,0.33
16,SAATKAMP Lucas,,1.0,, 1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
6,GIL KRELING Fernando,,,, ,
13,De SOUZA Mauricio Luiz,,,, ,
ls,,32,12.0,3,47,10.67
