No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,CHINENYEZE Barthelemy,1.0,4,3,8,0.33
12,BOYER Stephen,1.0,1,2,4,0.33
14,le GOFF Nicolas,,, 6,6,0.0
 4,PATRY Jean,,, 4,4,0.0
 9,NGAPETH Earvin,, 4,, 4,0.0
 7,TILLIE Kevin,, 1,1,2,0.0
11,BRIZARD Antoine,, 1,1,2,0.0
 6,TONIUTTI Benjamin,, 1,, 1,0.0
17,CLEVENOT Trevor,, 1,, 1,0.0
2,GREBENNIKOV Jenia,,,, ,
16,BULTOR Daryl,,,, ,
19,LOUATI Yacine,,,, ,
ls,,2.0,13,17,32,0.67
