No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
27,GOLUBEV Valentin,4,7.0,3,14,1.0
17,MIKHAYLOV Maxim,4,5.0,2,11,1.0
24,KOBZAR Igor,2,8.0,3,13,0.5
 7,VOLKOV Dmitry,2,6.0,4,12,0.5
18,KLIUKA Egor,1,3.0,2,6,0.25
 9,IAKOVLEV Ivan,1,1.0,, 2,0.25
11,PANKOV Pavel,,, 1,1,0.0
1,PODLESNYKH Yaroslav,,,, ,
4,VOLVICH Artem,,,, ,
10,BOGDAN Denis,,,, ,
15,POLETAEV Victor,,,, ,
20,KURKAEV Ilyas,,,, ,
ls,,14,30.0,15,59,3.5
