No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 2,ONODERA Taishi,2.0,6,5,13,0.67
12,SEKITA Masahiro,2.0,2,2,6,0.67
14,ISHIKAWA Yuki,2.0,1,1,4,0.67
17,TAKANASHI Kenta,1.0,1,, 2,0.33
 6,YAMAUCHI Akihiro,, 5,2,7,0.0
11,NISHIDA Yuji,, 3,2,5,0.0
 1,SHIMIZU Kunihiro,, 1,, 1,0.0
20,YAMAMOTO Tomohiro,, 1,, 1,0.0
21,TAKAHASHI Ran,, 1,, 1,0.0
3,FUJII Naonobu,,,, ,
15,RI Haku,,,, ,
19,OTSUKA Tatsunori,,,, ,
ls,,7.0,21,12,40,2.33
