No.,Name,Points,Errors,In-Play,Total Attempts,by Set
12,HOLT Maxwell,2.0,8,6,16,0.5
11,CHRISTENSON Micah,2.0,2,, 4,0.5
 6,STAHL Mitchell,1.0,5,3,9,0.25
 8,DEFALCO Torey,1.0,6,2,9,0.25
 1,ANDERSON Matthew,1.0,1,3,5,0.25
 3,SANDER Taylor,, 4,, 4,0.0
20,SMITH David,, 1,, 1,0.0
5,ENSING Kyle,,,, ,
7,SHOJI Kawika,,,, ,
17,JAESCHKE Thomas,,,, ,
18,MUAGUTUTIA Garrett,,,, ,
22,SHOJI Erik,,,, ,
ls,,7.0,27,14,48,1.75
